customer_id,customer_name,age_group,gender,country,purchase_channel
CUST20019,Brett Wilson,18-25,Other,India,Third-Party Marketplace
CUST20020,Steven Bender,46-55,Male,Australia,Third-Party Marketplace
CUST20021,Julian Boone,18-25,Other,Canada,Retail Store
CUST20022,Lindsey Swanson,26-35,Male,United States,Retail Store
CUST20023,Angela Roach,18-25,Other,Canada,Third-Party Marketplace
CUST20024,Jamie Mccarthy,26-35,Male,Canada,Carrier Store
CUST20025,Paul Mooney,56+,Male,Australia,Online Store
CUST20026,Jesus Vaughan,26-35,Male,India,Carrier Store
CUST20027,Jillian Reed,56+,Male,Australia,Retail Store
CUST20028,Sean Giles,56+,Other,United Kingdom,Retail Store
CUST20029,Mike Gould,56+,Female,Canada,Carrier Store
CUST20030,Cody Santos,46-55,Male,United Kingdom,Carrier Store
CUST20031,Linda Riley,26-35,Male,Canada,Online Store
CUST20032,Blake Hughes,46-55,Male,United States,Retail Store
CUST20033,Melissa Rodriguez,46-55,Male,Australia,Online Store
CUST20034,Connie Campbell,26-35,Other,Canada,Carrier Store
CUST20035,Thomas Weeks,36-45,Other,United Kingdom,Retail Store
CUST20036,Kimberly Stewart MD,18-25,Male,Australia,Carrier Store
CUST20037,Anthony Lynn,36-45,Female,United Kingdom,Third-Party Marketplace
CUST20038,Craig Meyer,46-55,Other,Australia,Carrier Store
CUST20039,Jason Clark,36-45,Other,India,Online Store
CUST20040,James Wright,36-45,Female,Australia,Online Store
CUST20041,Jasmine King,46-55,Male,United States,Carrier Store
CUST20042,James Allen,56+,Male,Australia,Third-Party Marketplace
CUST20043,Susan Fitzpatrick PhD,46-55,Male,India,Online Store
CUST20044,Robert Johnson,46-55,Male,Australia,Carrier Store
CUST20045,Anna Lee,36-45,Male,United States,Retail Store
CUST20046,Jennifer Arellano,18-25,Other,United Kingdom,Online Store
CUST20047,Sarah Freeman,26-35,Female,Canada,Retail Store
CUST20048,Lisa Avila,26-35,Female,Canada,Online Store
CUST20049,Amy Perry,56+,Female,India,Retail Store
CUST20050,Jennifer Jordan,18-25,Female,Australia,Third-Party Marketplace
CUST20051,Andrew Clark,46-55,Female,India,Carrier Store
CUST20052,Joshua Kelly,56+,Female,United Kingdom,Third-Party Marketplace
CUST20053,Timothy Schmidt,36-45,Other,United Kingdom,Third-Party Marketplace
CUST20054,Melissa Reyes DDS,36-45,Male,United Kingdom,Carrier Store
CUST20055,Mark Hawkins,56+,Other,United Kingdom,Carrier Store
CUST20056,Margaret Wilson,18-25,Male,Canada,Third-Party Marketplace
CUST20057,Clinton Webster,56+,Male,Canada,Carrier Store
CUST20058,Jeffrey Kennedy,26-35,Other,Canada,Third-Party Marketplace
CUST20059,Debbie Carey,26-35,Female,Australia,Retail Store
CUST20060,Tami Holden,36-45,Other,Canada,Retail Store
CUST20061,Maria Jackson,18-25,Other,United Kingdom,Carrier Store
CUST20062,Catherine Kim,18-25,Male,Australia,Carrier Store
CUST20063,William Douglas,46-55,Male,Canada,Retail Store
CUST20064,Karen Powers DVM,36-45,Male,United States,Third-Party Marketplace
CUST20065,Albert Adams,36-45,Male,Canada,Carrier Store
CUST20066,Brian Cook,56+,Female,India,Carrier Store
CUST20067,Tracie Adams,36-45,Male,Canada,Third-Party Marketplace
CUST20068,Kaitlyn Green,36-45,Other,Canada,Third-Party Marketplace
CUST20069,Faith Barnett,56+,Male,Australia,Third-Party Marketplace
CUST20070,Jesse Butler,26-35,Other,Australia,Carrier Store
CUST20071,Arthur Cooper,36-45,Other,Canada,Third-Party Marketplace
CUST20072,Jessica Flowers,18-25,Other,Australia,Retail Store
CUST20073,Timothy King,46-55,Male,United Kingdom,Retail Store
CUST20074,Tony Jenkins,36-45,Male,United Kingdom,Retail Store
CUST20075,Katie Willis,36-45,Female,Australia,Carrier Store
CUST20076,Brett Moon,36-45,Other,United Kingdom,Online Store
CUST20077,Stephanie Vega,26-35,Female,Canada,Online Store
CUST20078,Stephanie Reynolds,18-25,Other,United Kingdom,Carrier Store
CUST20079,Stephanie Beltran,18-25,Male,United States,Online Store
CUST20080,Michael Pacheco,18-25,Other,United States,Third-Party Marketplace
CUST20081,Linda Price,56+,Other,Australia,Third-Party Marketplace
CUST20082,Leslie Jones,56+,Male,United Kingdom,Retail Store
CUST20083,Ryan Davis,46-55,Male,United States,Third-Party Marketplace
CUST20084,Mackenzie Walker,56+,Male,United States,Retail Store
CUST20085,Rachel Henderson,18-25,Other,India,Online Store
CUST20086,Laura Clark,46-55,Male,Australia,Online Store
CUST20087,Gregory Malone,26-35,Female,Canada,Carrier Store
CUST20088,Crystal Ellis,36-45,Other,United States,Third-Party Marketplace
CUST20089,Desiree Bennett,18-25,Male,United States,Online Store
CUST20090,Antonio Sosa,36-45,Female,Australia,Third-Party Marketplace
CUST20091,Justin Thompson,56+,Other,India,Retail Store
CUST20092,Monica Bowen,56+,Male,Canada,Retail Store
CUST20093,Alyssa Stuart,46-55,Male,Australia,Carrier Store
CUST20094,Wendy Smith,56+,Other,United States,Retail Store
CUST20095,Cory Taylor MD,26-35,Other,United Kingdom,Online Store
CUST20096,Angela Powers,18-25,Female,Australia,Retail Store
CUST20097,Douglas Wright,26-35,Female,United States,Third-Party Marketplace
CUST20098,John Phillips,18-25,Other,United Kingdom,Third-Party Marketplace
CUST20099,Brian Jimenez,56+,Male,India,Retail Store
CUST20100,Lisa Garcia,18-25,Male,United Kingdom,Online Store
CUST20101,Marie Kennedy,26-35,Female,Australia,Online Store
CUST20102,Anne Brown,36-45,Other,Australia,Retail Store
CUST20103,Latasha Park,56+,Male,Australia,Retail Store
CUST20104,Thomas Beck,26-35,Female,United Kingdom,Third-Party Marketplace
CUST20105,Mr. Nathan Obrien,26-35,Other,Australia,Online Store
CUST20106,Christy Reyes,56+,Female,Australia,Online Store
CUST20107,Stephanie Cox,26-35,Other,United Kingdom,Carrier Store
CUST20108,Jermaine Jacobs,46-55,Male,Canada,Retail Store
CUST20109,Christopher Matthews,26-35,Female,United Kingdom,Retail Store
CUST20110,Meagan Thompson,56+,Male,United States,Online Store
CUST20111,Alyssa Hall,36-45,Male,United Kingdom,Online Store
CUST20112,Tyler Watson,36-45,Female,United Kingdom,Carrier Store
CUST20113,Andrea Suarez,56+,Female,Australia,Retail Store
CUST20114,Ms. Jasmine Park,56+,Male,United Kingdom,Retail Store
CUST20115,Leslie Andrews,56+,Male,United Kingdom,Carrier Store
CUST20116,Richard Young,56+,Other,Canada,Online Store
CUST20117,Cody Cooper,26-35,Male,Australia,Carrier Store
CUST20118,Kaitlyn Gonzalez,18-25,Female,Canada,Carrier Store
CUST20119,Cindy Hall,46-55,Other,United Kingdom,Third-Party Marketplace
CUST20120,Katrina Herrera,56+,Male,United States,Carrier Store
CUST20121,Roger Jackson,26-35,Female,Canada,Carrier Store
CUST20122,Kevin Garcia,18-25,Female,United Kingdom,Third-Party Marketplace
CUST20123,Sherry Lewis,18-25,Female,Australia,Carrier Store
CUST20124,Jasmine Lane,26-35,Other,Canada,Third-Party Marketplace
CUST20125,Danny Ramos,36-45,Female,Canada,Third-Party Marketplace
CUST20126,Christopher Fuentes,46-55,Other,United Kingdom,Carrier Store
CUST20127,Jeremy Johnson,18-25,Other,Australia,Retail Store
CUST20128,Denise Compton,36-45,Male,United States,Retail Store
CUST20129,Steven Jordan DDS,26-35,Male,United Kingdom,Online Store
CUST20130,Julie Ross,36-45,Male,Canada,Retail Store
CUST20131,Sylvia Gomez,56+,Female,United States,Third-Party Marketplace
CUST20132,Travis Kane,26-35,Female,Canada,Retail Store
CUST20133,Wayne Lopez,46-55,Other,United Kingdom,Carrier Store
CUST20134,Brenda Pena,18-25,Other,Canada,Third-Party Marketplace
CUST20135,John Tanner,18-25,Other,India,Third-Party Marketplace
CUST20136,Brian Hickman,46-55,Male,Australia,Third-Party Marketplace
CUST20137,Andrea Reid,36-45,Other,United States,Carrier Store
CUST20138,Elizabeth Cardenas,26-35,Male,United Kingdom,Carrier Store
CUST20139,Michelle Morris,18-25,Female,United States,Carrier Store
CUST20140,Dawn Robinson,26-35,Female,United Kingdom,Online Store
CUST20141,Jerry Carpenter,56+,Other,India,Retail Store
CUST20142,Kristopher Smith,46-55,Other,United Kingdom,Online Store
CUST20143,Michael Burnett,56+,Other,Australia,Online Store
CUST20144,Andrea Mills,36-45,Female,United Kingdom,Online Store
CUST20145,Donald Shah MD,46-55,Female,India,Carrier Store
CUST20146,Thomas Murray,18-25,Male,United States,Retail Store
CUST20147,Heather Price,56+,Other,India,Carrier Store
CUST20148,Bridget Potter,56+,Other,United Kingdom,Online Store
CUST20149,James Carter,18-25,Male,India,Carrier Store
CUST20150,John Stone,36-45,Female,United States,Carrier Store
CUST20151,Felicia Jacobson DVM,26-35,Female,United States,Online Store
CUST20152,Anne Mullins,26-35,Male,Australia,Third-Party Marketplace
CUST20153,Kevin Pierce,46-55,Other,United States,Third-Party Marketplace
CUST20154,Courtney Smith,36-45,Other,United Kingdom,Retail Store
CUST20155,Michael Bradley,36-45,Male,Canada,Online Store
CUST20156,Susan Harris,36-45,Other,India,Third-Party Marketplace
CUST20157,Matthew Perez,46-55,Other,Australia,Retail Store
CUST20158,Amanda Rodriguez,36-45,Male,United Kingdom,Online Store
CUST20159,Sarah Murray,18-25,Other,United States,Carrier Store
CUST20160,Teresa Lopez,26-35,Other,United Kingdom,Retail Store
CUST20161,David Barnes,56+,Other,India,Retail Store
CUST20162,Darlene Barton,56+,Other,Australia,Retail Store
CUST20163,Andrew Kelley,26-35,Male,India,Carrier Store
CUST20164,Laura Simmons MD,26-35,Female,United Kingdom,Carrier Store
CUST20165,Paula Higgins,26-35,Other,United States,Carrier Store
CUST20166,Amy Patel,56+,Female,Australia,Carrier Store
CUST20167,Laura Walters,26-35,Other,United States,Retail Store
CUST20168,Christian Arnold,26-35,Female,Australia,Online Store
CUST20169,Brandy Miller,18-25,Female,Australia,Retail Store
CUST20170,Tony Anderson,46-55,Female,Australia,Third-Party Marketplace
CUST20171,Jaclyn King,18-25,Female,India,Third-Party Marketplace
CUST20172,Melissa Vega,56+,Male,United States,Carrier Store
CUST20173,Jimmy Williams,26-35,Male,United Kingdom,Retail Store
CUST20174,Andrew Barrett,18-25,Other,United Kingdom,Online Store
CUST20175,Paul Schwartz,56+,Female,United Kingdom,Third-Party Marketplace
CUST20176,Mary Patrick,46-55,Female,United Kingdom,Online Store
CUST20177,Randall Silva,56+,Other,United States,Carrier Store
CUST20178,Willie Owens,26-35,Other,United States,Online Store
CUST20179,Lori Perez,26-35,Female,Canada,Third-Party Marketplace
CUST20180,Carol Bray,36-45,Other,Australia,Third-Party Marketplace
CUST20181,James Boone,26-35,Female,United Kingdom,Third-Party Marketplace
CUST20182,Robert Austin,18-25,Female,Canada,Third-Party Marketplace
CUST20183,Steven Salinas,26-35,Female,India,Retail Store
CUST20184,Jerry Delacruz,46-55,Female,United States,Carrier Store
CUST20185,John Woods,26-35,Male,United Kingdom,Online Store
CUST20186,David Koch,26-35,Other,India,Online Store
CUST20187,Angel Baker,26-35,Female,Canada,Retail Store
CUST20188,Angelica Payne,36-45,Other,India,Retail Store
CUST20189,Wendy Pollard,46-55,Other,United States,Carrier Store
CUST20190,Larry Melton,36-45,Female,Australia,Online Store
CUST20191,Tracy Johnson,36-45,Female,United Kingdom,Online Store
CUST20192,Carolyn Lee,46-55,Female,United States,Online Store
CUST20193,David Rogers,18-25,Female,United States,Carrier Store
CUST20194,Daniel Reed,36-45,Other,United States,Online Store
CUST20195,Katherine Knox,46-55,Other,United Kingdom,Third-Party Marketplace
CUST20196,Robert Harris,56+,Female,Australia,Carrier Store
CUST20197,Albert Adams,36-45,Other,United States,Third-Party Marketplace
CUST20198,Cole Williams,18-25,Male,United Kingdom,Retail Store
CUST20199,Tamara Roberts,26-35,Other,Australia,Retail Store
CUST20200,Michael Kramer,26-35,Female,United Kingdom,Carrier Store
CUST20201,Ernest Obrien,56+,Female,Australia,Carrier Store
CUST20202,Laura Douglas,56+,Female,Australia,Online Store
CUST20203,Deborah Hernandez,26-35,Female,Australia,Third-Party Marketplace
CUST20204,Austin Moss,18-25,Female,United States,Retail Store
CUST20205,Michelle Oneal,26-35,Female,United States,Third-Party Marketplace
CUST20206,Mary Wilson,46-55,Other,India,Third-Party Marketplace
CUST20207,Eric Henderson,18-25,Female,Canada,Third-Party Marketplace
CUST20208,Martin Kirby,56+,Male,Australia,Carrier Store
CUST20209,Stephen Watson,56+,Other,United Kingdom,Third-Party Marketplace
CUST20210,Mary Allen,56+,Female,Australia,Retail Store
CUST20211,Joshua Newton,46-55,Female,India,Retail Store
CUST20212,Shannon Gomez,18-25,Female,United Kingdom,Online Store
CUST20213,Krystal Jones,36-45,Female,India,Retail Store
CUST20214,Ronnie Park,46-55,Female,Australia,Online Store
CUST20215,Evan Snow,36-45,Female,United Kingdom,Retail Store
CUST20216,Sarah Hayes,18-25,Male,United States,Third-Party Marketplace
CUST20217,Joel Allen,36-45,Male,Australia,Carrier Store
CUST20218,Brandi Stevens,26-35,Other,India,Retail Store
CUST20219,Christina Andrews,18-25,Male,Australia,Retail Store
CUST20220,Laura Foster,26-35,Female,Australia,Third-Party Marketplace
CUST20221,Malik Roberts,46-55,Female,Canada,Third-Party Marketplace
CUST20222,Matthew Aguirre,46-55,Male,Australia,Carrier Store
CUST20223,Jeffery Kidd,18-25,Female,United States,Online Store
CUST20224,Jason Rodriguez,56+,Female,United Kingdom,Retail Store
CUST20225,Jason Blackwell,56+,Male,United States,Third-Party Marketplace
CUST20226,Mr. Steve Stephens,46-55,Other,Australia,Carrier Store
CUST20227,Jerome Carpenter,26-35,Male,India,Retail Store
CUST20228,Ryan Lang,18-25,Other,Australia,Third-Party Marketplace
CUST20229,Sherri Hernandez,56+,Female,Australia,Online Store
CUST20230,Andrew Decker,26-35,Female,Canada,Retail Store
CUST20231,David Wise,56+,Female,Australia,Retail Store
CUST20232,Justin Porter,26-35,Male,India,Carrier Store
CUST20233,Erika Lee,46-55,Male,United Kingdom,Retail Store
CUST20234,Stephen Armstrong,56+,Other,United States,Online Store
CUST20235,Steven Bell,36-45,Other,United Kingdom,Online Store
CUST20236,Chelsea Anderson,56+,Male,United Kingdom,Third-Party Marketplace
CUST20237,Mr. Brian Black II,56+,Female,Australia,Retail Store
CUST20238,Erin Sellers,46-55,Male,United States,Carrier Store
CUST20239,Dennis Reyes,56+,Female,Australia,Retail Store
CUST20240,Tina Padilla,18-25,Female,India,Carrier Store
CUST20241,Stacey Rogers,26-35,Male,United States,Third-Party Marketplace
CUST20242,Victor Hebert,56+,Other,United States,Retail Store
CUST20243,Allen Romero,36-45,Female,India,Third-Party Marketplace
CUST20244,Luke Wang,18-25,Male,India,Online Store
CUST20245,Carla Diaz,26-35,Female,India,Retail Store
CUST20246,Ronald Fleming,36-45,Other,Australia,Third-Party Marketplace
CUST20247,Amy Webb,26-35,Female,United Kingdom,Carrier Store
CUST20248,Daniel Sanchez,36-45,Female,Canada,Third-Party Marketplace
CUST20249,James Mclean,56+,Female,United States,Retail Store
CUST20250,Joseph Parrish,36-45,Female,Canada,Carrier Store
CUST20251,Mrs. Rhonda Sanders,36-45,Other,Canada,Retail Store
CUST20252,Connie Cochran,36-45,Female,United States,Third-Party Marketplace
CUST20253,Susan Roman,46-55,Male,Canada,Carrier Store
CUST20254,Matthew Payne,46-55,Other,United Kingdom,Third-Party Marketplace
CUST20255,John Jenkins,36-45,Female,United Kingdom,Carrier Store
CUST20256,Linda Mitchell,46-55,Male,United States,Online Store
CUST20257,Miss Laura Shelton,46-55,Other,United Kingdom,Third-Party Marketplace
CUST20258,Roy Mitchell,18-25,Male,India,Online Store
CUST20259,Mr. William Dunn,36-45,Other,United States,Third-Party Marketplace
CUST20260,Kimberly King,18-25,Male,Canada,Online Store
CUST20261,Bryan Hutchinson,26-35,Male,United States,Carrier Store
CUST20262,Zachary Young,56+,Male,Australia,Retail Store
CUST20263,Tiffany Walker,26-35,Male,India,Carrier Store
CUST20264,Kayla Bishop,36-45,Female,United Kingdom,Retail Store
CUST20265,Christina Davis,26-35,Male,United Kingdom,Carrier Store
CUST20266,Edward Washington,56+,Male,India,Carrier Store
CUST20267,Amanda Martinez,18-25,Other,United States,Retail Store
CUST20268,Barbara Humphrey,18-25,Male,Canada,Retail Store
CUST20269,Christina Johnson,18-25,Other,Australia,Third-Party Marketplace
CUST20270,Bryan Jensen,46-55,Male,India,Third-Party Marketplace
CUST20271,Lindsey Hanna,18-25,Male,Canada,Retail Store
CUST20272,David Stevens,56+,Female,Australia,Carrier Store
CUST20273,Jessica Richards,46-55,Male,United Kingdom,Online Store
CUST20274,Mary Rose,26-35,Other,United States,Online Store
CUST20275,Charles Sanchez,36-45,Other,Australia,Third-Party Marketplace
CUST20276,Jennifer Hicks,46-55,Other,India,Retail Store
CUST20277,Matthew Lee,18-25,Male,Canada,Online Store
CUST20278,Jon Phillips,56+,Other,Canada,Online Store
CUST20279,Christopher Williams,26-35,Other,India,Retail Store
CUST20280,Samuel Rivera,56+,Female,Australia,Retail Store
CUST20281,Karen Lane,36-45,Female,Australia,Third-Party Marketplace
CUST20282,Christopher Gordon,36-45,Other,India,Carrier Store
CUST20283,George Harmon,56+,Other,Canada,Third-Party Marketplace
CUST20284,Megan Morris,56+,Female,Canada,Carrier Store
CUST20285,Audrey Brown,18-25,Female,India,Third-Party Marketplace
CUST20286,Jose Harris,18-25,Other,United States,Third-Party Marketplace
CUST20287,Ashley James,56+,Other,India,Online Store
CUST20288,Zachary Zavala,56+,Male,Australia,Third-Party Marketplace
CUST20289,Jaime Fields,56+,Male,Australia,Carrier Store
CUST20290,Roger Stout,46-55,Other,Canada,Online Store
CUST20291,Kimberly Reynolds,18-25,Other,United Kingdom,Carrier Store
CUST20292,Brian Floyd,18-25,Female,United Kingdom,Third-Party Marketplace
CUST20293,Robert Fox,26-35,Male,United Kingdom,Retail Store
CUST20294,Vincent Duncan,46-55,Other,United States,Online Store
CUST20295,Cody Small,26-35,Male,United States,Third-Party Marketplace
CUST20296,Autumn Smith,18-25,Female,United Kingdom,Retail Store
CUST20297,Sandra Jenkins,46-55,Female,India,Carrier Store
CUST20298,Samantha Warren,18-25,Male,Canada,Carrier Store
